geoid,tmfi_2020,tmfi_2024,msa_2020,msa_2024,classification
01073003001,98.7,74.8,13820,13820,Real Decline
01073003002,87.7,62.7,13820,13820,Real Decline
01073003100,65.8,44.5,13820,13820,Real Decline
01073003200,74.6,48.6,13820,13820,Real Decline
01073003300,71.8,50.6,13820,13820,Real Decline
01073003400,69.1,47.6,13820,13820,Real Decline
01073003500,81.5,64.6,13820,13820,Real Decline
01073003600,104.1,70.1,13820,13820,Real Decline
01073003700,106,43.9,13820,13820,Real Decline
01073003802,70.2,70.3,13820,13820,Stable Economy
01073003803,72.8,67.3,13820,13820,Real Decline
01073003900,98.8,54.9,13820,13820,Real Decline
01073004000,95.3,44.4,13820,13820,Real Decline
01073004200,101.3,54.2,13820,13820,Real Decline
01073004502,89.7,33.1,13820,13820,Real Decline
01073004701,64.3,142,13820,13820,Real Growth
01073004702,88.7,201.2,13820,13820,Real Growth
01073004800,66.9,307,13820,13820,Real Growth
01073004901,59.9,144.6,13820,13820,Real Growth
01073004902,85,128.6,13820,13820,Real Growth
01073005000,226.6,74.2,13820,13820,Real Decline
01073005101,121.1,25.7,13820,13820,Real Decline
01073005103,121.3,55,13820,13820,Real Decline
01073005104,126.3,61.4,13820,13820,Real Decline
01073005200,203,56.1,13820,13820,Real Decline
01073005302,177.8,104.7,13820,13820,Real Decline
01073005500,121.1,31.3,13820,13820,Real Decline
01073005600,88.4,86.6,13820,13820,Stable Economy
01073005701,148.8,68.9,13820,13820,Real Decline
01073005800,48.1,59.2,13820,13820,Real Growth
01073005903,74.4,89.7,13820,13820,Real Growth
01073005905,152.3,66.7,13820,13820,Real Decline
01073005907,151.2,72.6,13820,13820,Real Decline
01073005908,44.1,53.2,13820,13820,Real Growth
01073005909,43.8,78.1,13820,13820,Real Growth
01073005910,74.7,77.5,13820,13820,Stable Economy
01073010001,51.3,54.1,13820,13820,Stable Economy
01073010002,81.7,86.7,13820,13820,Stable Economy
01073010200,48.7,38.7,13820,13820,Real Decline
01073010301,83.3,64.3,13820,13820,Real Decline
01073010401,104.7,49,13820,13820,Real Decline
01073010402,128,71,13820,13820,Real Decline
01073010500,101.6,55.2,13820,13820,Real Decline
01073010603,96.8,68.3,13820,13820,Real Decline
01073010604,81.1,42.6,13820,13820,Real Decline
01073010605,146.9,69.8,13820,13820,Real Decline
01073010701,168.8,135.3,13820,13820,Real Decline
01073010702,81.8,174.5,13820,13820,Real Growth
01073010703,162.4,263.7,13820,13820,Real Growth
01073010704,138,130.6,13820,13820,Real Decline
01073010705,105.2,208.8,13820,13820,Real Growth
01073010706,194.5,93.7,13820,13820,Real Decline
01073010801,115.6,265.6,13820,13820,Real Growth
01073010802,131.1,337.6,13820,13820,Real Growth
01073010803,195,160.7,13820,13820,Real Decline
01073010804,149.8,253.5,13820,13820,Real Growth
01073010806,189.9,208.6,13820,13820,Real Growth
01073010807,92.3,157,99999,13820,Mixed (real + reclass)
01073010900,80.4,52.6,99999,13820,Mixed (real + reclass)
01073011002,92.5,56.3,99999,13820,Mixed (real + reclass)
01073011003,89.6,59.8,99999,13820,Mixed (real + reclass)
01073011004,40.6,131.4,22520,13820,Mixed (real + reclass)
01073011108,76.8,124.7,22520,13820,Mixed (real + reclass)
01073011109,38.1,197.6,22520,13820,Mixed (real + reclass)
01073011110,124.3,131.9,22520,13820,Mixed (real + reclass)
01073011112,66.1,53.4,22520,13820,Mixed (real + reclass)
01073011113,39.8,89.2,22520,13820,Mixed (real + reclass)
01073011114,69.2,146.1,22520,13820,Mixed (real + reclass)
01073011115,98.6,138.6,22520,13820,Mixed (real + reclass)
01073011116,67.2,120.8,22520,13820,Mixed (real + reclass)
01073011117,112.5,104.6,22520,13820,Mixed (real + reclass)
01073011205,109.1,102.6,22520,13820,Mixed (real + reclass)
01073011206,118.3,116.8,22520,13820,Stable Economy
01073011207,84.8,63.7,22520,13820,Mixed (real + reclass)
01073011208,100.8,89.6,22520,13820,Mixed (real + reclass)
01073011209,141.5,93,22520,13820,Mixed (real + reclass)
01073011210,125.9,73.1,22520,13820,Mixed (real + reclass)
01073011301,100.9,92.1,22520,13820,Mixed (real + reclass)
01073011303,103.7,129.3,22520,13820,Mixed (real + reclass)
01073011304,129.8,109.4,22520,13820,Mixed (real + reclass)
01073011401,113.6,62.3,22520,13820,Mixed (real + reclass)
01073011402,100.4,141.9,22520,13820,Mixed (real + reclass)
01073011500,105.9,82.4,22520,13820,Mixed (real + reclass)
01073011600,96.5,120.6,19460,13820,Mixed (real + reclass)
01073011704,89.5,107.2,19460,13820,Mixed (real + reclass)
01073011706,101.4,87.8,19460,13820,Mixed (real + reclass)
01073011707,81.8,80.7,19460,13820,Stable Economy
01073011708,84.4,139.4,19460,13820,Mixed (real + reclass)
01073011709,85.6,108.9,19460,13820,Mixed (real + reclass)
01073011710,94.3,113.2,19460,13820,Mixed (real + reclass)
01073011803,118,58.2,19460,13820,Mixed (real + reclass)
01073011804,82.3,68.4,19460,13820,Mixed (real + reclass)
01073011805,105.5,51.4,12220,13820,Mixed (real + reclass)
01073011806,106,61.4,12220,13820,Mixed (real + reclass)
01073011901,116.3,54.3,12220,13820,Mixed (real + reclass)
01073011904,177.6,85.6,12220,13820,Mixed (real + reclass)
01073012001,84.8,104,12220,13820,Mixed (real + reclass)
01073012003,88.4,139.9,12220,13820,Mixed (real + reclass)
01073012004,56.4,102.6,12220,13820,Mixed (real + reclass)
01073012103,78.9,78.4,12220,13820,Stable Economy
01073012200,149.8,95.6,12220,13820,Mixed (real + reclass)
01073012302,68.1,116.3,12220,13820,Mixed (real + reclass)
01073012304,118.2,83.2,12220,13820,Mixed (real + reclass)
01073012306,59.8,114.5,12220,13820,Mixed (real + reclass)
01073012307,130.9,96,12220,13820,Mixed (real + reclass)
01073012401,83.7,97.9,12220,13820,Mixed (real + reclass)
01073012402,40.9,69.1,12220,13820,Mixed (real + reclass)
01073012403,50.3,91.9,12220,13820,Mixed (real + reclass)
01073012500,81.4,77.3,12220,13820,Reclassification Effect
01073012602,80.8,79.5,12220,13820,Reclassification Effect
01073012701,116.7,97.4,12220,13820,Mixed (real + reclass)
01073012703,116.4,244.9,12220,13820,Mixed (real + reclass)
01073012704,100.4,129,12220,13820,Mixed (real + reclass)
01073012802,105.1,158.1,12220,13820,Mixed (real + reclass)
01073012804,96.3,134.3,12220,13820,Mixed (real + reclass)
01073012805,77.4,141,12220,13820,Mixed (real + reclass)
01073012905,99.5,278.9,12220,13820,Mixed (real + reclass)
01073012907,100.5,102.9,12220,13820,Stable Economy
01073012908,83.6,58,26620,13820,Mixed (real + reclass)
01073012910,75.8,153.6,26620,13820,Mixed (real + reclass)
01073012911,58,230.2,26620,13820,Mixed (real + reclass)
01073012913,75.9,100.7,26620,13820,Mixed (real + reclass)
01073012914,67.6,143.5,26620,13820,Mixed (real + reclass)
01073012916,71.6,150.1,26620,13820,Mixed (real + reclass)
01073012917,67,147.2,26620,13820,Mixed (real + reclass)
01073012918,54.2,93,26620,13820,Mixed (real + reclass)
01073012919,57.7,85.5,26620,13820,Mixed (real + reclass)
01073012920,54.8,89.3,26620,13820,Mixed (real + reclass)
01073012921,96.5,190.5,26620,13820,Mixed (real + reclass)
01073013002,105.4,49,26620,13820,Mixed (real + reclass)
01073013100,92.5,42.3,26620,13820,Mixed (real + reclass)
01073013200,66.5,73.8,26620,13820,Mixed (real + reclass)
01073013300,111.9,56,26620,13820,Mixed (real + reclass)
01073013400,132,76.4,26620,13820,Mixed (real + reclass)
01073013601,70.4,74.3,33860,13820,Stable Economy
01073013801,74.4,67.9,33860,13820,Mixed (real + reclass)
01073013901,37,70.7,33860,13820,Mixed (real + reclass)
01073013902,70.4,94,33860,13820,Mixed (real + reclass)
01073014001,67.7,87.2,33860,13820,Mixed (real + reclass)
01073014002,74.3,135.7,99999,13820,Mixed (real + reclass)
01073014104,95.2,84.1,99999,13820,Mixed (real + reclass)
01073014105,99.9,102.9,99999,13820,Stable Economy
01073014106,84.4,83.7,99999,13820,Stable Economy
01073014107,133.3,104.1,99999,13820,Mixed (real + reclass)
01073014206,85,120.5,99999,13820,Mixed (real + reclass)
01073014207,70.3,127.9,99999,13820,Mixed (real + reclass)
01073014208,73.9,155.1,99999,13820,Mixed (real + reclass)
01073014209,77.9,152.8,99999,13820,Mixed (real + reclass)
01073014301,129.8,93,99999,13820,Mixed (real + reclass)
01073014303,85.1,166.1,99999,13820,Mixed (real + reclass)
01073014304,89.4,91,99999,13820,Stable Economy
01073014404,36.5,161.8,26620,13820,Mixed (real + reclass)
01073014405,48.7,104.8,26620,13820,Mixed (real + reclass)
01073014406,50.5,163.7,26620,13820,Mixed (real + reclass)
01073014408,58,98.7,26620,13820,Mixed (real + reclass)
01073014409,69.8,126.6,26620,13820,Mixed (real + reclass)
01073014410,75.4,184.4,26620,13820,Mixed (real + reclass)
01073014412,49.7,150.7,26620,13820,Mixed (real + reclass)
01073014414,77,187.4,26620,13820,Mixed (real + reclass)
01073014415,60.8,206.1,26620,13820,Mixed (real + reclass)
01075030000,54.1,83.6,26620,99999,Mixed (real + reclass)
01075030101,55.2,90.6,26620,99999,Mixed (real + reclass)
01075030102,72.4,133.2,26620,99999,Mixed (real + reclass)
01075030200,92,133.9,26620,99999,Mixed (real + reclass)
01075999999,87.6,102.5,26620,99999,Mixed (real + reclass)
01077010100,64.6,29.7,26620,22520,Mixed (real + reclass)
01077010200,17.9,100.3,26620,22520,Mixed (real + reclass)
01077010400,65.8,96.4,26620,22520,Mixed (real + reclass)
01077010600,111.4,62.5,26620,22520,Mixed (real + reclass)
01077010700,65.9,44,26620,22520,Mixed (real + reclass)
01077010800,52.3,60.1,26620,22520,Mixed (real + reclass)
01077010901,153.8,109.9,26620,22520,Mixed (real + reclass)
01077010902,146.5,64.1,26620,22520,Mixed (real + reclass)
01077011000,172,70.2,26620,22520,Mixed (real + reclass)
01077011101,188.5,110.6,26620,22520,Mixed (real + reclass)
01077011102,169.4,113.4,26620,22520,Mixed (real + reclass)
01077011200,105.8,102.8,26620,22520,Stable Economy
01077011300,30,80.6,26620,22520,Mixed (real + reclass)
01077011401,47.3,104,26620,22520,Mixed (real + reclass)
01077011402,46,133.1,26620,22520,Mixed (real + reclass)
01077011502,40.9,127.3,26620,22520,Mixed (real + reclass)
01077011503,30.2,125.4,26620,22520,Mixed (real + reclass)
01077011504,24.8,128.3,26620,22520,Mixed (real + reclass)
01077011602,95.8,123.9,26620,22520,Mixed (real + reclass)
01077011603,118.8,168.2,26620,22520,Mixed (real + reclass)
01077011605,139.9,142.9,26620,22520,Stable Economy
01077011606,116.3,114.2,26620,22520,Stable Economy
01077011700,96.6,97.1,26620,22520,Stable Economy
01077011801,100.3,102.7,26620,22520,Stable Economy
01077011802,139.2,113.9,26620,22520,Mixed (real + reclass)
01079979100,156.1,102.6,26620,19460,Mixed (real + reclass)
01079979201,96.7,59.8,26620,19460,Mixed (real + reclass)
01079979202,150.1,64.6,26620,19460,Mixed (real + reclass)
01079979300,36.2,104,26620,19460,Mixed (real + reclass)
01079979400,137.5,80.3,26620,19460,Mixed (real + reclass)
01079979501,95.7,70.6,26620,19460,Mixed (real + reclass)
01079979502,103.2,104.9,26620,19460,Stable Economy
01079979600,82.5,107.2,26620,19460,Mixed (real + reclass)
01079979700,76.1,94.1,26620,19460,Mixed (real + reclass)
01079979800,71.6,98.1,26620,19460,Mixed (real + reclass)
01079979900,93.6,96.8,26620,19460,Stable Economy
01081040201,121.9,90.1,26620,12220,Mixed (real + reclass)
01081040202,76.6,136.4,26620,12220,Mixed (real + reclass)
01081040300,100.6,140.6,26620,12220,Mixed (real + reclass)
01081040401,158.6,72,26620,12220,Mixed (real + reclass)
01081040402,76.2,163.1,26620,12220,Mixed (real + reclass)
01081040403,160.9,166.5,26620,12220,Mixed (real + reclass)
01081040501,124.5,185.1,26620,12220,Mixed (real + reclass)
01081040502,112,90.5,26620,12220,Mixed (real + reclass)
01081040602,91.4,108.2,26620,12220,Mixed (real + reclass)
01081040605,171.4,68.3,26620,12220,Mixed (real + reclass)
01081040606,67.6,37.3,26620,12220,Mixed (real + reclass)
01081040901,95.3,125.9,26620,12220,Mixed (real + reclass)
01081040903,107.4,82.5,26620,12220,Mixed (real + reclass)
01081040904,85.3,84.2,26620,12220,Stable Economy
01081041001,144.5,177.6,26620,12220,Mixed (real + reclass)
01081041002,110,60.2,26620,12220,Mixed (real + reclass)
01081041102,56.2,100.8,99999,12220,Mixed (real + reclass)
01081041103,121.9,127.1,99999,12220,Mixed (real + reclass)
01081041104,109.4,94.3,99999,12220,Mixed (real + reclass)
01081041200,79.3,128.6,99999,12220,Mixed (real + reclass)
01081041300,93.1,85.6,99999,12220,Mixed (real + reclass)
01081041400,128.4,37.5,99999,12220,Mixed (real + reclass)
01081041600,100.2,80.8,99999,12220,Mixed (real + reclass)
01081041701,78.5,105.2,99999,12220,Mixed (real + reclass)
01081041702,77.9,56.5,99999,12220,Mixed (real + reclass)
01081041703,108,79.9,99999,12220,Mixed (real + reclass)
01081041801,93.7,91,99999,12220,Stable Economy
01081041802,81.8,59.2,99999,12220,Mixed (real + reclass)
01081041803,98.4,119.6,99999,12220,Mixed (real + reclass)
01081041901,87.7,140,99999,12220,Mixed (real + reclass)
01081041902,134.4,100.9,99999,12220,Mixed (real + reclass)
01081041903,104.1,79.7,99999,12220,Mixed (real + reclass)
01081042002,123.9,119.4,99999,12220,Reclassification Effect
01081042003,170.8,114.8,99999,12220,Mixed (real + reclass)
01081042005,122.9,92.9,99999,12220,Mixed (real + reclass)
01081042006,126.3,78.9,99999,12220,Mixed (real + reclass)
01081042007,134.9,124.7,99999,12220,Mixed (real + reclass)
01081042008,95.2,101.8,99999,12220,Mixed (real + reclass)
01081042009,115.9,57.9,99999,12220,Mixed (real + reclass)
01081042101,129.9,97.1,99999,12220,Mixed (real + reclass)
01081042103,85,80.1,99999,12220,Stable Economy
01081042104,97.1,110.2,99999,12220,Mixed (real + reclass)
01083020101,81,90.1,99999,26620,Mixed (real + reclass)
01083020103,132.3,120.7,99999,26620,Mixed (real + reclass)
01083020104,64.6,74.9,99999,26620,Mixed (real + reclass)
01083020201,100.4,72.5,99999,26620,Mixed (real + reclass)
01083020202,83.3,92.2,99999,26620,Mixed (real + reclass)
01083020300,79.7,82.8,99999,26620,Reclassification Effect
01083020402,126.5,91.6,99999,26620,Mixed (real + reclass)
01083020403,209.2,70.9,33660,26620,Mixed (real + reclass)
01083020404,41.2,85.8,33660,26620,Mixed (real + reclass)
01083020500,31.3,53.2,33660,26620,Mixed (real + reclass)
01083020600,48.3,54.7,33660,26620,Mixed (real + reclass)
01083020700,35.7,75,33660,26620,Mixed (real + reclass)
01083020803,66.2,112.2,33660,26620,Mixed (real + reclass)
01083020804,49.2,100.2,33660,26620,Mixed (real + reclass)
01083020805,71.7,76.7,33660,26620,Stable Economy
01083020806,128.7,95,33660,26620,Mixed (real + reclass)
01083020900,155.5,100.6,33660,26620,Mixed (real + reclass)
01083021000,121.6,63.9,33660,26620,Mixed (real + reclass)
01083021101,85.4,67.4,33660,26620,Mixed (real + reclass)
01083021102,110.2,132.2,33660,26620,Mixed (real + reclass)
01083021201,71.2,148.5,33660,26620,Mixed (real + reclass)
01083021202,42.7,122.1,33660,26620,Mixed (real + reclass)
01083021203,49.2,132,33660,26620,Mixed (real + reclass)
01085780800,50,65.9,33660,33860,Mixed (real + reclass)
01085781000,28.2,67.2,33660,33860,Mixed (real + reclass)
01085781100,17.1,42.4,33660,33860,Mixed (real + reclass)
01085781200,71.8,50.3,33660,33860,Mixed (real + reclass)
01085999999,73.6,62.9,33660,33860,Mixed (real + reclass)
01087231400,82.6,61.5,33660,12220,Mixed (real + reclass)
01087231500,207.5,69.2,33660,12220,Mixed (real + reclass)
01087231601,67.3,120.6,33660,12220,Mixed (real + reclass)
01087231602,61.1,55.9,33660,12220,Mixed (real + reclass)
01087231603,51.4,103.4,33660,12220,Mixed (real + reclass)
01087231700,41.2,110.1,33660,12220,Mixed (real + reclass)
01087231800,51.3,62.5,33660,12220,Mixed (real + reclass)
01087231900,172.3,86.8,33660,12220,Mixed (real + reclass)
01087232000,167.1,35.8,33660,12220,Mixed (real + reclass)
01087232100,72.5,70.5,33660,12220,Stable Economy
01087232200,40.5,57.7,33660,12220,Mixed (real + reclass)
01087232300,59.2,48.6,33660,12220,Mixed (real + reclass)
01087999999,62.3,69.1,33660,12220,Mixed (real + reclass)
01089000203,104.8,28,33660,26620,Mixed (real + reclass)
01089000301,133.4,34.5,33660,26620,Mixed (real + reclass)
01089000302,106.6,38.2,33660,26620,Mixed (real + reclass)
01089000403,100.4,75.4,33660,26620,Mixed (real + reclass)
01089000501,70.1,55.4,33660,26620,Mixed (real + reclass)
01089000502,53.1,72.4,33660,26620,Mixed (real + reclass)
01089000503,96.6,71.7,33660,26620,Mixed (real + reclass)
01089000601,193.4,51.9,33660,26620,Mixed (real + reclass)
01089000602,85.6,57.9,33660,26620,Mixed (real + reclass)
01089000701,61,35.4,33660,26620,Mixed (real + reclass)
01089000702,106.7,80.4,33660,26620,Mixed (real + reclass)
01089000901,84.8,102.3,33660,26620,Mixed (real + reclass)
01089000902,121.4,85.5,33660,26620,Mixed (real + reclass)
01089001000,97.9,92.8,33660,26620,Mixed (real + reclass)
01089001200,134.2,15.6,33660,26620,Mixed (real + reclass)
01089001301,262.1,42,33660,26620,Mixed (real + reclass)
01089001302,48.7,48.8,33660,26620,Stable Economy
01089001404,80.7,79.7,33660,26620,Reclassification Effect
01089001500,134.2,48.2,33660,26620,Mixed (real + reclass)
01089001700,129.7,165.3,33660,26620,Mixed (real + reclass)
01089001801,141.9,153,33660,26620,Mixed (real + reclass)
01089001901,159.5,151.2,33660,26620,Mixed (real + reclass)
01089001902,129,209.3,33660,26620,Mixed (real + reclass)
01089001903,88.9,205.4,33660,26620,Mixed (real + reclass)
01089002000,124.9,134.1,33660,26620,Mixed (real + reclass)
01089002100,136.2,25,33660,26620,Mixed (real + reclass)
01089002200,94.3,32.3,33660,26620,Mixed (real + reclass)
01089002300,89.4,35.3,33660,26620,Mixed (real + reclass)
01089002400,50.5,30.1,33660,26620,Mixed (real + reclass)
01089002501,51.8,30.3,33660,26620,Mixed (real + reclass)
01089002502,38.2,50,33660,26620,Mixed (real + reclass)
01089002600,28.4,126.1,33660,26620,Mixed (real + reclass)
01089002701,36.2,123.2,33660,26620,Mixed (real + reclass)
01089002721,56.4,115.8,33660,26620,Mixed (real + reclass)
01089002722,63.3,131.6,33660,26620,Mixed (real + reclass)
01089002801,38.5,70.5,33660,26620,Mixed (real + reclass)
01089002803,73.8,104.5,33660,26620,Mixed (real + reclass)
01089002804,72.9,146.8,33660,26620,Mixed (real + reclass)
01089002911,97.6,120.2,33660,26620,Mixed (real + reclass)
01089002912,77.2,127.1,33660,26620,Mixed (real + reclass)
01089002922,137.1,124.1,33660,26620,Mixed (real + reclass)
01089002923,135.1,123.9,33660,26620,Mixed (real + reclass)
01089002924,75.5,109.6,33660,26620,Mixed (real + reclass)
01089003000,96.5,28.4,33660,26620,Mixed (real + reclass)
01089003100,115.7,229.6,33660,26620,Mixed (real + reclass)
01089010101,94.1,87.3,33660,26620,Mixed (real + reclass)
01089010102,81.6,109.5,33660,26620,Mixed (real + reclass)
01089010200,101.5,127.5,33660,26620,Mixed (real + reclass)
01089010302,108.5,95.2,33660,26620,Mixed (real + reclass)
01089010303,112.7,54.3,33660,26620,Mixed (real + reclass)
01089010304,98.4,74.9,33660,26620,Mixed (real + reclass)
01089010403,121.6,65.1,33660,26620,Mixed (real + reclass)
01089010404,95.4,50.2,33660,26620,Mixed (real + reclass)
